Date,Open,High,Low,Close,Adj Close,Volume
2018-12-27,14.450000,14.650000,14.150000,14.500000,14.500000,69081337
2018-12-28,14.350000,15.050000,14.350000,14.700000,14.700000,73248725
2018-12-31,14.750000,14.950000,14.300000,14.400000,14.400000,71586882
2019-01-01,14.500000,14.600000,14.150000,14.350000,14.350000,45185360
2019-01-02,14.350000,14.400000,13.600000,13.850000,13.850000,92048688
2019-01-03,13.750000,13.850000,13.450000,13.500000,13.500000,52405739
2019-01-04,13.400000,14.200000,13.300000,14.000000,14.000000,139026951
2019-01-07,14.250000,14.350000,13.650000,13.900000,13.900000,95262182
2019-01-08,13.800000,14.150000,13.700000,14.000000,14.000000,70769680
2019-01-09,14.100000,14.150000,13.650000,13.800000,13.800000,58166357
2019-01-10,13.900000,14.000000,13.650000,13.850000,13.850000,51883452
2019-01-11,13.950000,14.000000,13.600000,13.700000,13.700000,47896536
2019-01-14,13.700000,13.700000,13.350000,13.400000,13.400000,32004610
2019-01-15,13.400000,13.600000,13.350000,13.450000,13.450000,48091793
2019-01-16,13.500000,14.150000,13.400000,13.800000,13.800000,69538057
2019-01-17,13.850000,13.950000,13.450000,13.550000,13.550000,70098847
2019-01-18,13.600000,13.600000,13.250000,13.350000,13.350000,50095135
2019-01-21,13.400000,13.500000,13.050000,13.100000,13.100000,46124415
2019-01-22,13.100000,13.450000,12.850000,13.350000,13.350000,59954052
2019-01-23,13.300000,13.400000,12.850000,12.950000,12.950000,59736285
2019-01-24,12.750000,13.200000,12.650000,12.850000,12.850000,62852835
2019-01-25,12.850000,12.950000,12.350000,12.450000,12.450000,27002942
2019-01-28,12.450000,12.450000,11.850000,12.150000,12.150000,47207121
2019-01-29,12.050000,12.600000,12.000000,12.100000,12.100000,44626964
2019-01-30,12.100000,12.350000,11.350000,11.550000,11.550000,43666454
2019-01-31,11.550000,12.100000,10.900000,11.750000,11.750000,61641012
2019-02-01,12.000000,12.100000,11.500000,11.600000,11.600000,56418188
2019-02-04,10.450000,10.450000,5.300000,7.550000,7.550000,378845417
2019-02-05,7.450000,7.550000,5.350000,5.550000,5.550000,393801088
2019-02-06,5.250000,6.550000,4.850000,5.500000,5.500000,272318926
2019-02-07,5.500000,5.700000,4.900000,5.200000,5.200000,186818436
2019-02-08,4.900000,5.550000,4.900000,5.350000,5.350000,136497533
2019-02-11,5.750000,5.750000,5.200000,5.350000,5.350000,62523776
2019-02-12,5.350000,5.750000,5.100000,5.650000,5.650000,88569746
2019-02-14,5.750000,5.750000,5.200000,5.550000,5.550000,90978467
2019-02-15,5.500000,5.700000,5.400000,5.500000,5.500000,56200999
2019-02-18,6.050000,6.850000,5.900000,6.100000,6.100000,105009120
2019-02-19,6.200000,6.200000,5.950000,6.000000,6.000000,53952257
2019-02-20,6.100000,6.150000,5.450000,5.750000,5.750000,134464383
2019-02-21,5.850000,6.550000,5.700000,6.350000,6.350000,115064994
2019-02-22,6.350000,7.650000,6.250000,6.500000,6.500000,244157493
2019-02-25,6.500000,6.500000,5.900000,6.000000,6.000000,95247158
2019-02-26,5.900000,6.650000,5.850000,6.400000,6.400000,121674643
2019-02-27,6.450000,6.700000,6.200000,6.500000,6.500000,103565202
2019-02-28,6.500000,6.650000,6.300000,6.500000,6.500000,89537271
2019-03-01,6.550000,6.750000,6.500000,6.600000,6.600000,37810434
2019-03-05,6.600000,6.700000,6.450000,6.650000,6.650000,29368036
2019-03-06,6.700000,6.750000,5.900000,6.050000,6.050000,51975776
2019-03-07,6.100000,6.100000,5.850000,5.900000,5.900000,24126795
2019-03-08,6.000000,6.000000,5.800000,5.850000,5.850000,17747421
2019-03-11,5.850000,5.900000,5.250000,5.350000,5.350000,46595548
2019-03-12,5.450000,5.550000,5.050000,5.100000,5.100000,45161652
2019-03-13,5.150000,5.150000,4.800000,4.900000,4.900000,42631323
2019-03-14,4.900000,4.950000,4.600000,4.650000,4.650000,36928629
2019-03-15,4.700000,4.700000,4.350000,4.400000,4.400000,49090349
2019-03-18,4.300000,4.300000,3.950000,4.000000,4.000000,70109329
2019-03-19,4.400000,4.400000,4.300000,4.400000,4.400000,106963985
2019-03-20,4.800000,4.800000,4.650000,4.800000,4.800000,35449865
2019-03-22,5.250000,5.250000,4.850000,5.250000,5.250000,211154872
2019-03-25,5.150000,5.150000,5.000000,5.000000,5.000000,57980600
2019-03-26,4.750000,4.850000,4.750000,4.750000,4.750000,20811969
2019-03-27,4.550000,4.550000,4.550000,4.550000,4.550000,4895814
2019-03-28,4.350000,4.350000,4.350000,4.350000,4.350000,6336135
2019-04-01,3.950000,4.100000,3.950000,3.950000,3.950000,100285154
2019-04-02,3.850000,3.900000,3.800000,3.800000,3.800000,27477288
2019-04-03,3.650000,3.650000,3.650000,3.650000,3.650000,7529599
2019-04-04,3.500000,3.700000,3.500000,3.500000,3.500000,104887888
2019-04-05,3.350000,3.350000,3.350000,3.350000,3.350000,7702191
2019-04-08,3.200000,3.300000,3.200000,3.200000,3.200000,23464212
2019-04-09,3.050000,3.050000,3.050000,3.050000,3.050000,5846693
2019-04-10,2.900000,2.900000,2.900000,2.900000,2.900000,7046997
2019-04-11,2.800000,2.800000,2.800000,2.800000,2.800000,5081476
2019-04-12,2.700000,2.700000,2.700000,2.700000,2.700000,5218162
2019-04-15,2.600000,2.700000,2.600000,2.600000,2.600000,38546912
2019-04-16,2.500000,2.500000,2.500000,2.500000,2.500000,4179555
2019-04-18,2.400000,2.400000,2.400000,2.400000,2.400000,4123227
2019-04-22,2.300000,2.300000,2.300000,2.300000,2.300000,4567152
2019-04-23,2.200000,2.200000,2.200000,2.200000,2.200000,3027180
2019-04-24,2.100000,2.100000,2.100000,2.100000,2.100000,2377164
2019-04-25,2.000000,2.000000,2.000000,2.000000,2.000000,5643974
2019-04-26,1.900000,2.050000,1.900000,1.900000,1.900000,66133254
2019-04-30,1.850000,1.850000,1.850000,1.850000,1.850000,22861426
2019-05-02,1.900000,1.900000,1.900000,1.900000,1.900000,16688044
2019-05-03,1.950000,1.950000,1.950000,1.950000,1.950000,2617494
2019-05-06,2.000000,2.000000,2.000000,2.000000,2.000000,2367025
2019-05-07,2.000000,2.100000,2.000000,2.100000,2.100000,64196189
2019-05-08,2.100000,2.200000,2.100000,2.200000,2.200000,27455636
2019-05-09,2.300000,2.300000,2.300000,2.300000,2.300000,7854126
2019-05-10,2.400000,2.400000,2.400000,2.400000,2.400000,3584592
2019-05-13,2.450000,2.500000,2.300000,2.300000,2.300000,42329516
2019-05-14,2.200000,2.200000,2.200000,2.200000,2.200000,3046906
2019-05-15,2.100000,2.100000,2.100000,2.100000,2.100000,2196123
2019-05-16,2.000000,2.000000,2.000000,2.000000,2.000000,2539454
2019-05-17,1.900000,2.100000,1.900000,2.050000,2.050000,68983065
2019-05-20,2.150000,2.150000,1.950000,2.050000,2.050000,54288426
2019-05-21,2.050000,2.100000,1.950000,2.000000,2.000000,20060007
2019-05-22,2.000000,2.100000,1.950000,2.100000,2.100000,36419446
2019-05-23,2.150000,2.200000,2.000000,2.050000,2.050000,38641992
2019-05-24,2.050000,2.150000,2.000000,2.100000,2.100000,17624419
2019-05-27,2.150000,2.150000,2.100000,2.100000,2.100000,9501785
2019-05-28,2.100000,2.150000,2.000000,2.000000,2.000000,35069486
2019-05-29,2.000000,2.050000,1.900000,1.950000,1.950000,20913773
2019-05-30,1.950000,2.000000,1.900000,1.950000,1.950000,9342002
2019-05-31,1.950000,2.000000,1.950000,2.000000,2.000000,24464300
2019-06-03,2.050000,2.100000,1.950000,2.000000,2.000000,20412898
2019-06-04,1.950000,2.000000,1.900000,1.950000,1.950000,15117466
2019-06-06,1.950000,1.950000,1.900000,1.900000,1.900000,11018557
2019-06-07,1.900000,1.900000,1.850000,1.850000,1.850000,9103298
2019-06-10,1.850000,1.850000,1.800000,1.800000,1.800000,7198275
2019-06-11,1.750000,1.750000,1.750000,1.750000,1.750000,3542224
2019-06-12,1.700000,1.750000,1.700000,1.700000,1.700000,6609881
2019-06-13,1.650000,1.650000,1.650000,1.650000,1.650000,1911703
2019-06-14,1.600000,1.600000,1.600000,1.600000,1.600000,1340550
2019-06-17,1.550000,1.550000,1.550000,1.550000,1.550000,1996538
2019-06-18,1.500000,1.500000,1.500000,1.500000,1.500000,1157856
2019-06-19,1.450000,1.450000,1.450000,1.450000,1.450000,1049522
2019-06-20,1.400000,1.500000,1.400000,1.400000,1.400000,38070658
2019-06-21,1.350000,1.400000,1.350000,1.350000,1.350000,6016272
2019-06-24,1.300000,1.300000,1.300000,1.300000,1.300000,2428049
2019-06-25,1.250000,1.250000,1.250000,1.250000,1.250000,2595475
2019-06-26,1.200000,1.300000,1.200000,1.300000,1.300000,20011405
2019-06-27,1.350000,1.350000,1.350000,1.350000,1.350000,6874570
2019-06-28,1.400000,1.400000,1.350000,1.400000,1.400000,18068353
2019-07-01,1.350000,1.400000,1.350000,1.350000,1.350000,20075397
2019-07-02,1.300000,1.400000,1.300000,1.400000,1.400000,22255764
2019-07-03,1.400000,1.450000,1.350000,1.450000,1.450000,7022988
2019-07-04,1.500000,1.500000,1.500000,1.500000,1.500000,2205503
2019-07-05,1.550000,1.550000,1.450000,1.550000,1.550000,29828215
2019-07-08,1.600000,1.600000,1.500000,1.600000,1.600000,15687994
2019-07-09,1.650000,1.650000,1.550000,1.650000,1.650000,9973805
2019-07-10,1.700000,1.700000,1.700000,1.700000,1.700000,2405067
2019-07-11,1.750000,1.750000,1.700000,1.750000,1.750000,12509272
2019-07-12,1.800000,1.800000,1.750000,1.800000,1.800000,2305282
2019-07-15,1.850000,1.850000,1.750000,1.750000,1.750000,26386552
2019-07-16,1.700000,1.750000,1.700000,1.700000,1.700000,5394930
2019-07-17,1.650000,1.650000,1.650000,1.650000,1.650000,6354963
2019-07-18,1.600000,1.700000,1.600000,1.700000,1.700000,25695575
2019-07-19,1.750000,1.750000,1.700000,1.750000,1.750000,6123882
2019-07-22,1.800000,1.800000,1.700000,1.800000,1.800000,23205721
2019-07-23,1.800000,1.800000,1.750000,1.750000,1.750000,10098164
2019-07-24,1.700000,1.750000,1.700000,1.700000,1.700000,5474783
2019-07-25,1.650000,1.650000,1.650000,1.650000,1.650000,1366367
2019-07-26,1.600000,1.600000,1.600000,1.600000,1.600000,1511249
2019-07-29,1.550000,1.550000,1.550000,1.550000,1.550000,2372297
2019-07-30,1.500000,1.600000,1.500000,1.500000,1.500000,26769056
2019-07-31,1.500000,1.500000,1.450000,1.450000,1.450000,6843524
2019-08-01,0.000000,1.450000,0.000000,1.400000,1.400000,4003866
